,x,y,cell_id,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10
66,6.351419551230396,0.38251200614956443,121,-83.7564702539547,-75.50715788462621,-89.15331012101605,-96.59366595803677,-88.2729535223732,-91.89096097342177,-93.67793513333743,-98.8350979911745,-92.65350034039608,-95.36988940964284,-98.52660693673776
67,6.415055340559584,0.4516907725691487,121,-81.86478763489276,-72.58842181376933,-85.94329186301638,-98.6660104980973,-91.16204923541935,-91.08867330937107,-94.37512830148772,-94.3656915802631,-96.11009646115254,-95.8844041735092,-100.50222093193419
68,6.514947704763146,0.6220275826054504,121,-85.06615705705795,-78.08696882030016,-89.6316921434911,-97.59627718780456,-90.38812352540587,-87.52287162943719,-96.19246240100296,-90.05220583786561,-93.54402109790642,-95.76381958270734,-100.61169363951355
69,6.42447865188257,0.31537035253490675,121,-82.55661281021459,-77.45324418643328,-87.7758803034221,-89.87675788654182,-88.95052076758122,-87.66176718297011,-95.88887594053043,-95.5588409955865,-91.21286004104368,-97.58380518205814,-95.4115209791612
70,7.53411899019062,0.5375739275518815,141,-83.94948117462164,-75.71697512282311,-85.32328121999079,-92.24052830614583,-87.61622543438251,-92.37449345618565,-95.18924384358421,-96.12067266230629,-94.698859127679,-94.63946189974352,-98.20305953167235
71,7.696071413142365,0.5519672314245464,141,-88.24663405199733,-73.71613720556586,-85.1535866748943,-92.9458904592312,-86.74323925404028,-87.48186727833867,-92.71376499381476,-95.80025985471626,-97.85896517317026,-94.9674306257598,-98.07940586451025
72,7.258877514815816,0.3979962917632264,141,-84.53565410153105,-77.78471487064765,-89.16252736533366,-92.29833913930733,-88.99306409630006,-88.13127936201522,-93.90735074656767,-95.5797791271747,-92.78018765845752,-97.07168753616291,-98.51709778752839
73,7.527695078779845,0.5348380545741506,141,-86.28247901692409,-75.47377574808611,-87.21595120606736,-93.74644253936066,-89.81793745367762,-86.72809736949979,-95.52931847473853,-95.99934401582703,-95.43154688980985,-92.9902635424323,-98.16869446862609
74,7.538982419137263,0.5439608709948022,141,-83.30393497754932,-77.53824842065424,-86.04456476325939,-92.40187621296555,-88.69019004589858,-87.09449707141582,-94.7635348762009,-92.80435628947443,-89.94750819204563,-96.60139111795272,-99.44530373315395
75,7.617273430766597,0.39284728729604484,141,-82.66180758473284,-71.90124487659085,-87.60560321614437,-94.98829131632026,-89.60810906055568,-92.03366519159168,-95.59500278947654,-97.74292020262575,-96.18779791013687,-96.01080546281987,-98.11510826201753
76,7.314457393368288,0.7798661766717134,141,-81.80506331021506,-75.84893586818295,-84.77747246462782,-94.73704223985148,-88.61411089474696,-87.7381799218766,-95.9933764421302,-94.6548625019895,-94.04700822320687,-94.81885149855118,-97.96863701644556
77,7.301931508037359,0.5710749381367681,141,-80.11196314678759,-75.88760039480356,-87.92367564911301,-95.59420886345268,-89.85158380095946,-90.57823489863912,-91.47757397229174,-92.70366470935062,-95.67299896989886,-97.59273095077889,-97.68660721454881
78,7.578291234842535,0.3213044754196027,141,-86.66678106005772,-74.05091432336903,-86.24144780862721,-97.21914341438139,-86.01110816542827,-85.84120933804788,-95.04146426616038,-96.54277396468359,-94.13204077353652,-95.32476712393797,-97.30742935541355
79,7.544547700984978,0.5984830412950745,141,-81.32088785847746,-74.72364124990327,-88.14024312491506,-96.92749244893982,-90.25992305616289,-89.23392136016372,-90.10973434968214,-96.62671662376003,-94.05833416406543,-95.87525513040129,-96.15488726180304
80,8.353797749465901,0.3665728355561715,161,-81.48398438717817,-76.20163146330431,-86.60264035604897,-91.51855237854971,-87.99539937273684,-85.38940295152021,-92.17193691020913,-96.6672271620853,-93.48918898566284,-93.54053586685178,-96.69114350391365
81,8.618062690561368,0.37762845725518424,161,-85.84561189410923,-73.08859130089665,-82.92248735890617,-90.6392762802327,-88.16301263202651,-89.31180273685129,-92.8849766701755,-93.60324598222498,-96.30172662324922,-94.945606021506,-99.02085134670834
